id,titulo,ano_lancamento,generos,generos_unificados,rating,num_avaliacoes,imagem,descricao,metadados
58888,Unexpectedly Naughty Fukami,2025,"['Boys Love', 'Erotica']",[],6.8,664.0,https://cdn.myanimelist.net/images/anime/1801/148054.jpg,"A boa aparência e o charme de Kaji o tornaram popular com todos no escritório. No entanto, por trás da fachada, ele secretamente despreza os outros e os julga com base em um sistema de pontuação! Se ao menos ele pudesse encontrar o parceiro passivo perfeito que estivesse à altura de seus padrões. Um dia, Kaji se vê em uma viagem de negócios com pernoite ao lado de seu colega sem graça, Fukami. Nada impressionado com o visual comum de Fukami, Kaji jura que, mesmo que fossem as últimas duas pessoas em uma ilha deserta, jamais consideraria dormir com ele! Pelo menos, era o que ele pensava... até vê-lo saindo do banho e descobrir seu lado irresistivelmente fofo e sensual!","{'id_original': 58888, 'episodios': 8}"
56449,Dahlia in Bloom: Crafting a Fresh Start with Magical Tools,2024,"['Fantasy', 'Slice of Life']","['Sci-Fi & Fantasia', 'Comédia & Slice of Life']",6.8,15207.0,https://cdn.myanimelist.net/images/anime/1572/144060.jpg,"Depois de uma vida de workaholic no Japão, Dahlia renasce como uma especialista em magia em um novo mundo, mas sua segunda vida tem uma mudança inesperada. Noiva, traída e orfã—tudo isso antes da lua de mel? Que plot twist, hein! Assista Dahlia transformar um coração partido em um brilhantismo para confeccionar varinhas e declarar sua independência. Nesta história, a verdadeira magia é a auto-descoberta e Dahlia é uma feiticeira do seu próprio destino.","{'id_original': 56449, 'episodios': 12}"
53077,Nijiyon Animation,2023,['Comedy'],['Comédia & Slice of Life'],6.8,2733.0,https://cdn.myanimelist.net/images/anime/1977/135538.jpg,Curto anime baseado na série 4-koma ilustrando a vida diária dos membros do Nijigasaki High School Idol Club.,"{'id_original': 53077, 'episodios': 12}"
51213,Vermeil in Gold,2022,"['Fantasy', 'Ecchi']",['Sci-Fi & Fantasia'],6.8,67208.5,https://cdn.myanimelist.net/images/anime/1561/125302.jpg,"Alto Goldfield estava prestes a repetir de ano na escola de magia, mas acaba encontrando, por acidente, um livro antigo que liberta o selo da bela demônia Vermeil. Conhecida por ser poderosa o suficiente para causar desastres sem precedentes, ela se torna a familiar do jovem, que precisa lidar com a inesperada responsabilidade que criou e aprender a conviver com uma criatura capaz de destruir o mundo.","{'id_original': 51213, 'episodios': 12}"
32607,Girlish Number,2016,['Slice of Life'],['Comédia & Slice of Life'],6.8,18582.0,https://cdn.myanimelist.net/images/anime/3/82291.jpg,"A Universitário Karasuma Chitose está determinada a não fazer coisas tediosas quando entra no mundo dos adultos. Para isso, essa bela má educada entra para uma empresa que treina seiyuus, conseguindo um emprego na Number One Produce, uma agência de seiyuus gerenciada por seu irmão mais velho, Gojou. Na sua cabeça, ela está destinada à grandeza, mas acaba se desesperando enquanto continua recebendo papéis pequenos. Enquanto se confronta com outras garotas na agência, incluindo uma perdida astuta com dialeto de Kansai, Chitose está prestes a aprender que há mais para ter sucesso nessa indústria competitiva do que ela pensava.","{'id_original': 32607, 'episodios': 12}"
37496,Double Decker! Doug & Kirill,2018,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","['Comédia & Slice of Life', 'Estratégia & Puzzle', 'Ação & Aventura', 'Sci-Fi & Fantasia', 'Terror & Suspense']",6.8,6784.0,https://cdn.myanimelist.net/images/anime/1299/95783.jpg,"O anime da franquia Tiger & Bunny: O estado da cidade de Lisvalletta. Dois sóis erguem-se acima desta cidade, e as pessoas daqui vivem vidas pacíficas, mas nas sombras o crime e as drogas ilegais correm solidamente. Entre eles está a droga perigosa e altamente letal ""Anthem"", que lança uma sombra negra sobre a cidade. A SEVEN-O Special Crime Investigation Unit é especializada em combater o Hino. Esta unidade opera em duas equipes de ""amigos"" no que é chamado de ""Sistema de Double Decker"" para resolver o problema. Doug Billingham é um investigador experiente, e se juntar a ele é Kirill Vrubel, cujas habilidades são misteriosas e desconhecidas.","{'id_original': 37496, 'episodios': 13}"
34283,Ninja Girl & Samurai Master: Episode 0,2016,['Comedy'],['Comédia & Slice of Life'],6.8,1548.5,https://cdn.myanimelist.net/images/anime/8/82507.jpg,"Chidori é uma ninja que vive no Período dos Reinos Combatentes do Japão. Um dia, Oda Nobunaga a salvou de um afogamento. Desde aquele dia, Chidori sabia que ela queria servir a Nobunaga. Cinco anos mais tarde, ela e Sukezou partem de sua vila ninja, determinados a servirem Oda Nobunaga.","{'id_original': 34283, 'episodios': 1}"
24629,Gourmet Girl Graffiti,2015,"['Gourmet', 'Slice of Life']",['Comédia & Slice of Life'],6.8,14916.0,https://cdn.myanimelist.net/images/anime/4/71963.jpg,"A história segue Ryou, uma garota do ensino médio que vive sozinha. Ela tem um talento especial para cozinhar e faz amizades com todos através de sua comida. O mangá de cozimento é ""cheio de arte culinária detalhada para aguçar o apetite e as cenas de refeição ligeiramente eróticos."" "". Apetite"" A ""Koufuku"" no título é um jogo de palavras com dois japoneses homônimos-one, que significa ""felicidade"", e outra que significa.","{'id_original': 24629, 'episodios': 12}"
41930,The Day I Became a God,2020,['Drama'],['Drama & Narrativo'],6.8,62520.5,https://cdn.myanimelist.net/images/anime/1396/109465.jpg,"Yota Narukami decide gastar seus possíveis últimos dias com a jovem Hina, que afirma que o mundo acabará em apenas 30 dias!","{'id_original': 41930, 'episodios': 12}"
29089,Monster List,2014,"['Action', 'Comedy', 'Fantasy', 'Romance']","['Comédia & Slice of Life', 'Romance', 'Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia']",6.8,2680.5,https://cdn.myanimelist.net/images/anime/1982/131501.jpg,"Uma raposa sedutora. Uma estranha árvore demônio mistica. Uma jovem garota com poderes da deusa Xianjia!estar entre essas duas mulheres já é um feito, mas nosso herói Feng Xi deve lutar para proteger a paz e salvar o mundo!","{'id_original': 29089, 'episodios': 18}"
30544,The Asterisk War,2015,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Comédia & Slice of Life', 'Romance', 'Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia']",6.8,196044.0,https://cdn.myanimelist.net/images/anime/5/76034.jpg,"A tempestade de meteoros Invertia... Um desastre natural sem precendentes que atingiu o mundo no século XX. Por causa desse desastre, muitas cidades pelo mundo foram destruídas. No entanto, com o meteoro, um elemento desconhecido chamado mana foi descoberto, o que permitiu que a tecnologia humana tivesse rápidos avanços.  Isso também fez com que surgisse uma nova espécie humana que já nasce com habilidades únicas — a Geração do Pulso Estelar (Genestella).","{'id_original': 30544, 'episodios': 12}"
59938,Spy x Sect,2024,"['Action', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia']",6.79,80.5,https://cdn.myanimelist.net/images/anime/1029/150138.jpg,"O lendário hacker foi caçado e morto pelo sistema de IA para salvar a humanidade, e acidentalmente se tornou o líder da primeira seita em outro mundo. No entanto, para lidar com a situação de que a seita estava cheia de agentes secretos e a crise do sistema que veio com ela, Chen Ning só queria manter um perfil baixo e esperar para ver. Mas como um cone em uma bolsa, mesmo que ele fosse frio e incomparável e se importasse com o mundo, ele ainda estava passando por um mar de flores, e cada flor o tocava. Finalmente, com a ajuda do agente do sistema Jiang Que, o corpo real de Chen Ning tremeu, e tanto o inimigo quanto nós nos curvamos! Os segredos do mundo correram para se abrir para ele, e finalmente resolveram a crise da destruição do mundo.","{'id_original': 59938, 'episodios': None}"
56179,Delico's Nursery,2024,"['Fantasy', 'Mystery']","['Sci-Fi & Fantasia', 'Estratégia & Puzzle', 'Terror & Suspense']",6.79,6381.0,https://cdn.myanimelist.net/images/anime/1106/145996.jpg,"Vindo da prestigiada casa nobre Delico, Dali Delico é um membro de elite do Conselho do Pacto de Sangue com um futuro promissor. Quando o Conselho do Pacto de Sangue, o mais alto órgão governamental dos vampiros, atribui uma missão especial a Dali, ele a recusa na hora. Perdendo a paciência, Gerhard, Dino e Henrique, que também são membros do conselho e cumprem o mesmo mandato de Dali, correm até a casa de Delico para persuadi-lo. O que eles testemunham lá é Dali, cuidando de uma criança... Enquanto isso, há uma série de assassinatos misteriosos contra vampiros. E Dali parece ter um passado com a Pendulum, uma organização anti-social que é tida como a mente por trás desses assassinatos... Este é o registro da luta nobre na criação dos filhos pelos nobres vampiros. Conseguirão eles encontrar o equilíbrio certo entre sua missão absoluta e o cuidado de seus filhos neste magnífico mundo gótico?!","{'id_original': 56179, 'episodios': 13}"
54881,Since I Wasn't the Heroine,2023,"['Action', 'Adventure']",['Ação & Aventura'],6.79,164.5,https://cdn.myanimelist.net/images/anime/1007/134843.jpg,"Tang Ying é a única sobrevivente após o brutal ataque Beiyi a Baicheng, cidade do Reino de Daiqi. Ao testemunhar a defesa heroica de seu pai, fica arrasada quando ele é acusado postumamente de traição. Decidida a limpar seu nome, Tang Ying parte para a capital, onde se vê envolvida em uma teia complexa de mistérios e segredos. Na investigação sobre a suposta traição paterna, descobre verdades cada vez mais intrincadas e perigosas que desafiam tudo o que acreditava. Sua busca por justiça se transforma em uma jornada arriscada de descobertas, levando-a a confrontar desafios inesperados e agendas ocultas.","{'id_original': 54881, 'episodios': 16}"
53033,Mecha-Ude: Mechanical Arms,2024,"['Action', 'Sci-Fi']","['Ação & Aventura', 'Sci-Fi & Fantasia']",6.79,9334.0,https://cdn.myanimelist.net/images/anime/1079/145918.jpg,"A vida comum de Hikaru no ensino fundamental vira de cabeça para baixo quando ele encontra Alma, uma entidade alienígena que se assemelha a um membro mecanizado chamado ""Mecha-Ude"". Alma, parte de uma espécie rara, está fugindo de um grupo assustador que caça seres como ela em busca de um poder incomparável. Com ordens do grupo de resistência ARMS, essa dupla improvável embarcará em uma jornada perigosa para salvar os Mecha-Ude!","{'id_original': 53033, 'episodios': 12}"
21407,Happiness Charge Precure!,2014,['Action'],['Ação & Aventura'],6.79,2744.5,https://cdn.myanimelist.net/images/anime/1973/94568.jpg,"A governante do maligno Império Fantasma, Rainha Mirage, inicia sua invasão na Terra usando um exército de Choiarks e poderosos monstros chamados Saiarks. Pretty Cures são enviadas para lutar contra a ameaça do Império Fantasma. Hime Shirayuki, uma princesa do reino Céu Azul, a quem foi dado o poder de se tornar a Cure Princess por um ser chamado Blue, foge para o Japão quando seu reino é invadido pelo Império Fantasma.","{'id_original': 21407, 'episodios': 49}"
38020,Beatless Final Stage,2018,"['Action', 'Drama', 'Romance', 'Sci-Fi']","['Romance', 'Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia']",6.79,8641.0,https://cdn.myanimelist.net/images/anime/1745/93307.jpg,"Com a introdução de uma I.A. super avançada que supera a inteligência humana, seres que a humanidade ainda não compreenderam por completo, feitos por materiais muito avançados para a tecnologia humana começaram a surgir. Lacia, um hIE equipado com um dispositivo no formato de um caixão, é um desses. Na moda ""garoto encontra garota"", Endo Arato de 17 anos de idade, tem um encontro fatídico com a artificial Lacia. Para que fins esses seres artificiais foram criados? Em meio a questões relativas à convivência desses seres artificiais e humanos, um garoto de 17 anos de idade faz uma decisão.","{'id_original': 38020, 'episodios': 4}"
18677,"I Couldn't Become a Hero, So I Reluctantly Decided to Get a Job",2013,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Romance', 'Drama & Narrativo', 'Sci-Fi & Fantasia', 'Comédia & Slice of Life']",6.79,70364.5,https://cdn.myanimelist.net/images/anime/13/54389.jpg,"A história gira em torno de Raul, um menino que não se tornou um herói, uma vez que o senhor demônio já foi derrotado apenas antes de seus exames herói. Seus sonhos tracejada, Raul passa seus dias trabalhando em uma loja de magia na capital. Um dia, um candidato a emprego em part- time aparece na loja com um currículo impressionante: Nome: Phino Ocupação anterior: Demon Lord Herdeiro Motivo: Porque meu pai foi derrotado A comédia gira em torno desse trabalho anterior em treinamento herói ea filha de o senhor demônio.","{'id_original': 18677, 'episodios': 12}"
35589,Katana Maidens: Toji no Miko,2018,"['Action', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia']",6.79,12896.0,https://cdn.myanimelist.net/images/anime/13/89885.jpg,"Desde a antiguidade, as sacerdotisas que carregam espadas têm exorcizado ""Aratamas"", estranhos seres que ameaçam o mundo humano. Essas jovens que usam uniformes escolares e espada são chamadas de ""Toji"" e servem como uma unidade oficial dentro da força policial como ""esquadrão especial da polícia de serviço religioso"". O governo autoriza as Toji a usar espadas e servir como funcionárias do governo, e o governo criou cinco escolas em todo o país para que as meninas sejam treinadas. Na primavera, as cinco escolas enviam suas melhores Tojis para competirem em um torneio. À medida que o torneio se aproxima, todas as representantes treinam rigorosamente para se fortalecer e melhorar suas habilidades.","{'id_original': 35589, 'episodios': 24}"
33371,Atom: The Beginning,2017,"['Action', 'Sci-Fi']","['Ação & Aventura', 'Sci-Fi & Fantasia']",6.79,6097.5,https://cdn.myanimelist.net/images/anime/6/86607.jpg,"O Japão de um futuro próximo sofre um desastre inexplicável. Cinco anos depois, a reconstrução está a caminho. Dois jovem pesquisadores numa universidade estão botando todas as suas esperanças no desenvolvimento robótico.","{'id_original': 33371, 'episodios': 12}"
40148,22/7,2020,['Drama'],['Drama & Narrativo'],6.79,9180.0,https://cdn.myanimelist.net/images/anime/1485/108385.jpg,"Um belo dia, Miu Takigawa é informada de que foi escolhida para ser membro de um novo projeto. Descrente da situação, ela segue para o local indicado na carta. Lá, diante de um prédio gigante e envolto em segredos, ela encontra sete outras garotas, convocadas da mesma maneira. “Vocês vão montar um grupo de idols e estrear com um álbum numa grande gravadora.” Um novo tipo de idol, nunca antes visto, está prestes a nascer aqui…","{'id_original': 40148, 'episodios': 12}"
30363,The Testament of Sister New Devil: Burst,2015,"['Action', 'Supernatural', 'Ecchi']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Terror & Suspense']",6.79,116044.0,https://cdn.myanimelist.net/images/anime/1151/94750.jpg,"Basara Toujou é um estudante do ensino médio cujo pai acaba de se casar novamente. Seu pai, então, parte para o exterior, deixando Basara com duas novas e belas irmãs adotivas. Mal sabe ele que suas novas irmãs, Mio e Maria, são na verdade o novo Lorde Demônio e uma súcubo! Quase preso em uma vida de servidão, Basara forma um contrato reverso por acidente e acaba se tornando o mestre de Mio!","{'id_original': 30363, 'episodios': 10}"
