id,titulo,ano_lancamento,generos,rating,num_avaliacoes,imagem,descricao,metadata
75247,The Red Strings Club,2018,"Adventure, Simulator, Visual Novel, Puzzle, Thriller, Science fiction, Indie",77.43,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co27be.jpg,"""The Red Strings Club is a cyberpunk narrative experience about fate and happiness featuring the extensive use of pottery, bartending and impersonating people on the phone to take down a corporate conspiracy.""","{""slug"": ""the-red-strings-club"", ""igdb_url"": ""https://www.igdb.com/games/the-red-strings-club"", ""plataformas"": [""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Simulator"", ""Visual Novel"", ""Puzzle"", ""Thriller"", ""Science fiction"", ""Indie""]}"
27304,Ys VIII: Lacrimosa of Dana,2016,"Role-playing (RPG), Adventure, Fantasy, Action",87.33,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co234k.jpg,"Ys returns with a brand new adventure for the first time in 8 years! Adol awakens shipwrecked and stranded on a cursed island. There, he and the other shipwrecked passengers he rescues form a village to challenge fearsome beasts and mysterious ruins on the isolated island.","{""slug"": ""ys-viii-lacrimosa-of-dana"", ""igdb_url"": ""https://www.igdb.com/games/ys-viii-lacrimosa-of-dana"", ""plataformas"": [""Google Stadia"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""PlayStation Vita"", ""Nintendo Switch""], ""raw_genres"": [""Role-playing (RPG)"", ""Adventure"", ""Fantasy"", ""Action""]}"
24881,Kingdom: New Lands,2016,"Adventure, Survival, Simulator, Strategy, Arcade, Action, Fantasy, Indie",75.43,84,https://images.igdb.com/igdb/image/upload/t_cover_big/vuubnxip6x4ka3rlumva.jpg,"""Tales spread of far off isles with mysteries waiting to be discovered. Rulers will need all the strength of their subjects to sail away and find new kingdoms in these New Lands.  Kingdom: New Lands builds upon the award-winning gameplay and mystery of Kingdom by introducing an abundance of new content to the IGF-nominated title while maintaining the simplicity and depth that legions of monarchs have come to experience and enjoy. Travel to the New Lands and welcome the deluge of new mounts, merchants, and vagrants that call these isles home, but be wary of the new obstacles that threaten your arrival -- for not just the greedy creatures block your way but even the environment itself can defeat you.  Be brave, ruler, and fight to the bitter end, lest these New Lands conquer you instead.""","{""slug"": ""kingdom-new-lands"", ""igdb_url"": ""https://www.igdb.com/games/kingdom-new-lands"", ""plataformas"": [""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox One"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Survival"", ""Simulator"", ""Strategy"", ""Arcade"", ""Action"", ""Fantasy"", ""Indie""]}"
12520,Lovers in a Dangerous Spacetime,2015,"Kids, Adventure, Simulator, Party, Puzzle, Arcade, Action, Shooter, Science fiction, Indie",78.03,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co2543.jpg,"Lovers in a Dangerous Spacetime is a frantic 1- or 4-player couch co-op action space shooter set in a massive neon battleship. Only through teamwork can you triumph over the evil forces of Anti-Love, rescue kidnapped space-bunnies, and avoid a vacuumy demise. Deep space is a dangerous place, but you don’t have to face it alone!","{""slug"": ""lovers-in-a-dangerous-spacetime"", ""igdb_url"": ""https://www.igdb.com/games/lovers-in-a-dangerous-spacetime"", ""plataformas"": [""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox One"", ""Nintendo Switch""], ""raw_genres"": [""Kids"", ""Adventure"", ""Simulator"", ""Party"", ""Puzzle"", ""Arcade"", ""Action"", ""Shooter"", ""Science fiction"", ""Indie""]}"
9761,Cut the Rope,2010,"Puzzle, Arcade, Action, Indie",76.21,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co49nr.jpg,"Cut the Rope is a series of physics-based puzzle video games developed by ZeptoLab for several platforms and devices. The objective of the Cut the Rope games is to feed candy to a little green creature named Om Nom while collecting stars. In each level, the candy hangs by one or several of the titular ropes which the player must cut with a swipe of their finger using the device's touchscreen. Using various objects such as floating bubbles and bellows, the candy must also be manipulated around obstacles to get to Om Nom's mouth.  Each level pack introduces new challenges. Levels are scored with a zero to three star rating, according to how many stars the player picked up, and a point score depending on the number of stars collected and the amount of time taken to complete the level. Game received multiple award, for example: Apple Design Award 2011, British Academy Video Games Awards 2011 and many others.","{""slug"": ""cut-the-rope"", ""igdb_url"": ""https://www.igdb.com/games/cut-the-rope"", ""plataformas"": [""Nintendo 3DS"", ""Windows Phone"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Nintendo DSi"", ""Nintendo DS""], ""raw_genres"": [""Puzzle"", ""Arcade"", ""Action"", ""Indie""]}"
9633,Terranigma,1995,"Role-playing (RPG), Adventure, Fantasy, Action",89.75,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co26g4.jpg,Terranigma is an action role-playing game for the SNES. It is one of the few games which has never been released in North America. The Game is about a boy named Ark whose fate is to resurrect the earth and to contribute to the evolution of life.,"{""slug"": ""terranigma"", ""igdb_url"": ""https://www.igdb.com/games/terranigma"", ""plataformas"": [""Satellaview"", ""Super Nintendo Entertainment System"", ""Super Famicom""], ""raw_genres"": [""Role-playing (RPG)"", ""Adventure"", ""Fantasy"", ""Action""]}"
8925,Sunless Sea,2015,"Adventure, Survival, Horror, Strategy, Mystery, Historical, Real Time Strategy (RTS), Thriller, Role-playing (RPG), Fantasy, Indie",80.63,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co2h1v.jpg,Play as the captain of a steamship on an underwater ocean surrounding the fictional city of Fallen London. Manage your ship's fuel and food supplies as you try not to go mad fighting off lovecraftian monsters.,"{""slug"": ""sunless-sea"", ""igdb_url"": ""https://www.igdb.com/games/sunless-sea"", ""plataformas"": [""Linux"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac""], ""raw_genres"": [""Adventure"", ""Survival"", ""Horror"", ""Strategy"", ""Mystery"", ""Historical"", ""Real Time Strategy (RTS)"", ""Thriller"", ""Role-playing (RPG)"", ""Fantasy"", ""Indie""]}"
8621,Samorost 2,2005,"Adventure, Point-and-click, Puzzle, Comedy, Fantasy, Science fiction, Indie",76.2,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co8ey2.jpg,"Samorost2, the sequel to free browser based game Samorost1 is a short point-and-click adventure in which you must help out a little space gnome as he searches for his dog, which has been taken away by aliens.","{""slug"": ""samorost-2"", ""igdb_url"": ""https://www.igdb.com/games/samorost-2"", ""plataformas"": [""Web browser"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac""], ""raw_genres"": [""Adventure"", ""Point-and-click"", ""Puzzle"", ""Comedy"", ""Fantasy"", ""Science fiction"", ""Indie""]}"
8566,Pro Evolution Soccer 2015,2014,"Non-fiction, Simulator, Sport",75.36,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ugk.jpg,"PES 2015 is centered on the mantra 'the pitch is ours.' Through the combined efforts of the Tokyo and Windsor-based PES Productions team, the heart-thumping and nail-biting moments of top-flight football have been perfectly recreated. PES 2015 sees a true return to core PES values of total control, super responsive controls and renowned gameplay, where the user has unrestricted control over how they play. KONAMI has completely reworked a raft of key elements to ensure every pass, shot or off-the-ball run is finely balanced to give maximum player satisfaction within PES 2015's on-field action.","{""slug"": ""pro-evolution-soccer-2015"", ""igdb_url"": ""https://www.igdb.com/games/pro-evolution-soccer-2015"", ""plataformas"": [""PlayStation 3"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Xbox One""], ""raw_genres"": [""Non-fiction"", ""Simulator"", ""Sport""]}"
5378,Ecco the Dolphin,1992,"Adventure, Science fiction, Action",51.8,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co23oy.jpg,"Life was an adventure for Ecco, the young dolphin. The ocean seemed endless with rolling breakers to race through! At high speed Ecco could burst through the waves leaping through the air – almost flying! Until one day, all of that changed. A freak whirlpool of air and water tore the life from Ecco’s home leaving Ecco all alone. Now he must fight to stay alive, while traversing the vast ocean in search of clues that will help him save his family and return them to the bay.","{""slug"": ""ecco-the-dolphin"", ""igdb_url"": ""https://www.igdb.com/games/ecco-the-dolphin"", ""plataformas"": [""Linux"", ""Wii"", ""Sega Mega Drive/Genesis"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox 360"", ""Sega CD""], ""raw_genres"": [""Adventure"", ""Science fiction"", ""Action""]}"
4845,The LEGO Movie Videogame,2014,"Kids, Adventure, Puzzle, Action, Comedy",63.86,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co4kpj.jpg,"Join Emmet and an unlikely group of resistance fighters in their heroic quest to thwart Lord Business' evil plans - a mission that Emmet is hopelessly and hilariously unprepared for. It's a wild ride with a surprising mix of over 90 playable characters including Batman, Superman, Wonder Woman, the Green Ninja, Gandalf, Shakespeare, Cleopatra and more.","{""slug"": ""the-lego-movie-videogame"", ""igdb_url"": ""https://www.igdb.com/games/the-lego-movie-videogame"", ""plataformas"": [""PlayStation 3"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""Mac"", ""Wii U"", ""PlayStation Vita"", ""Xbox 360"", ""Xbox One""], ""raw_genres"": [""Kids"", ""Adventure"", ""Puzzle"", ""Action"", ""Comedy""]}"
4116,Syphon Filter 2,2000,"Stealth, Action, Warfare, Shooter, Thriller",81.16,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co2gft.jpg,"Syphon Filter 2 is a third-person shooter stealth video game developed by Eidetic and published by 989 Studios exclusively for PlayStation. Hours after the events of the first game, Gabriel Logan and Lian Xing are enemies of the state to the Agency after uncovering its connection to Syphon Filter, labelled as terrorists to the general public.","{""slug"": ""syphon-filter-2"", ""igdb_url"": ""https://www.igdb.com/games/syphon-filter-2"", ""plataformas"": [""PlayStation 3"", ""PlayStation"", ""PlayStation Portable""], ""raw_genres"": [""Stealth"", ""Action"", ""Warfare"", ""Shooter"", ""Thriller""]}"
3471,Doom 64,1997,"Horror, Science fiction, Shooter, Action",76.49,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co2gro.jpg,"You killed the Demons once, they were all dead. Or so you thought... A single Demon Entity escaped detection. Systematically it altered decaying, dead carnage back into grotesque living tissue. The Demons have returned - stronger and more vicious than ever before. You mission is clear, there are no options: kill or be killed!","{""slug"": ""doom-64"", ""igdb_url"": ""https://www.igdb.com/games/doom-64"", ""plataformas"": [""Nintendo 64""], ""raw_genres"": [""Horror"", ""Science fiction"", ""Shooter"", ""Action""]}"
2991,Superbrothers: Sword & Sworcery EP,2011,"Adventure, Point-and-click, Action, Mystery, Role-playing (RPG), Fantasy, Indie",76.79,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co2fe2.jpg,"Traverse a mythic little realm, use a sword to do battle & evoke sworcery to solve mystical musical mysteries.","{""slug"": ""superbrothers-sword-sworcery-ep"", ""igdb_url"": ""https://www.igdb.com/games/superbrothers-sword-sworcery-ep"", ""plataformas"": [""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Point-and-click"", ""Action"", ""Mystery"", ""Role-playing (RPG)"", ""Fantasy"", ""Indie""]}"
2636,Dig Dug,1982,"Arcade, Action",74.58,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co5ssx.jpg,"Dig Dug is a 1-2 player arcade game in which you have to use your shovel to dig your way through the earth. Stopping you from doing this are two monsters, called Pooka and Fygar, who will continually chase you around. The only weapon that you carry is an air pump, which you can use to inflate the monsters to the point where they explode. (if you start to inflate them but stop doing so, the monsters will get turned back to their normal selves). Furthermore, rocks are scattered throughout the earth, and you can use these rocks to squash them. If the monsters do not find you for several seconds, they will eventually get turned into ghosts, which are able to walk through the earth. They are invincible and cannot be killed. From time to time, vegetables will appear in the center, and you can get these for points.","{""slug"": ""dig-dug"", ""igdb_url"": ""https://www.igdb.com/games/dig-dug"", ""plataformas"": [""Arcade"", ""Xbox 360""], ""raw_genres"": [""Arcade"", ""Action""]}"
2216,Vagrant Story,2000,"Role-playing (RPG), Adventure, Fantasy, Action",82.94,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co2rso.jpg,"Adventure into a world of unparalleled depth and danger with SquareSoft's Vagrant Story. In this sweeping dungeon-crawling epic you play as Ashley Riot, a young assassin and spy for the organization known as Riskbreakers. Your goal is to unravel a deep and twisted plot and come to terms with the recent death of your wife and child. If this sounds a bit too cerebral never fear. Your path to recapturing your sense of humanity hinges on the destruction of countless vicious monsters and the exploration of dark and dangerous dungeons. Vagrant Story is awash in gorgeous scenery and features designs from Yasumi Matsuno and Akihiko Yoshida, the acclaimed artists and creators behind Final Fantasy Tactics.","{""slug"": ""vagrant-story"", ""igdb_url"": ""https://www.igdb.com/games/vagrant-story"", ""plataformas"": [""PlayStation 3"", ""PlayStation"", ""PlayStation Portable""], ""raw_genres"": [""Role-playing (RPG)"", ""Adventure"", ""Fantasy"", ""Action""]}"
