id,titulo,ano_lancamento,titulos_alternativos
795456,Galvez: Hanggang Sa Dulo Ng Mundo Hahanapin Kita,1993.0,"['Galvez: Hanggang sa Dulo ng Mundo, Hahanapin Kita']"
51980,Germinal,1993.0,['Germinal']
49345,O Super Controle Remoto,1993.0,['Remote']
79888,O Clube das Viúvas,1993.0,['The Cemetery Club']
314123,Shelf Life,1993.0,['Shelf Life']
319,Amor à Queima-Roupa,1993.0,['True Romance']
298263,Ulterior Motives,1993.0,['Ulterior Motives']
34645,Roseanna,1993.0,['Roseanna']
460730,Stephen King's Golden Tales,1993.0,"[""Stephen King's Golden Tales""]"
288277,Relações Criminosas,1993.0,['CrimeBroker']
8873,Quanto Mais Idiota Melhor 2,1993.0,"[""Wayne's World 2""]"
1245,Vestígios do Dia,1993.0,['The Remains of the Day']
1530934,Un Américain à Tanger,1993.0,"['An American in Tangier', 'Un Américain à Tanger']"
700629,The Tree,1993.0,['The Tree']
396258,Alto Rischio,1993.0,"['Alto Rischio', 'High Risk']"
1183423,Noc rozhodnutí,1993.0,['Noc rozhodnutí']
91339,Kill Zone,1993.0,['Kill Zone']
28983,Inferno Selvagem,1993.0,['Fire on the Amazon']
278961,European Night,1993.0,['European Night']
10433,Uma Mulher para Dois,1993.0,['Mad Dog and Glory']
284715,Blood Warriors,1993.0,['Blood Warriors']
531,Wallace & Gromit: As Calças Erradas,1993.0,['The Wrong Trousers']
56149,Bottle Rocket,1993.0,['Bottle Rocket']
434559,Kamen Rider SD,1993.0,"['Masked Rider SD: Strange?! Spider Man', '仮面ライダーSD 怪奇!?クモ男']"
1174710,Young Indy Around the World,1993.0,['Young Indy Around the World']
270816,Nahota na prodej,1993.0,"['Nahota na prodej', 'Nudity For Sale']"
662007,Ghar Sansar,1993.0,['Ghar Sansar']
343965,Napadac,1993.0,"['Attacker', 'Napadac']"
74099,Blue Flame,1993.0,['Blue Flame']
1114032,Vykladač snů,1993.0,['Vykladač snů']
181887,"Kanehsatake, 270 Years of Resistance",1993.0,"['Kanehsatake, 270 Years of Resistance']"
15759,Skylark,1993.0,['Skylark']
24736,Viagem ao Grande Deserto,1993.0,['A Far Off Place']
330256,Le Tronc,1993.0,['Le Tronc']
204912,Thunder in Paradise,1993.0,['Thunder in Paradise']
231623,Sedmero krkavců,1993.0,"['Sedmero krkavců', 'The Seven Ravens']"
41759,Max: Fidelidade Assassina,1993.0,"[""Man's Best Friend""]"
1554662,Zvláštní schopnosti,1993.0,['Zvláštní schopnosti']
1018896,Percy & Thunder,1993.0,['Percy & Thunder']
102408,Quando A Festa Acabar,1993.0,"[""When the Party's Over""]"
248127,Kreola,1993.0,['Kreola']
256880,Distant Cousins,1993.0,"['Distant Cousins', 'Desperate Motive']"
263323,La Petite Apocalypse,1993.0,"['The Little Apocalypse', 'La Petite Apocalypse']"
210179,Midnight 2,1993.0,['Midnight 2']
347840,Night Owl,1993.0,['Night Owl']
169641,Armadilha Para Um Assassino,1993.0,['In the Company of Darkness']
9255,Top Gang 2! A Missão,1993.0,['Hot Shots! Part Deux']
24524,Ad fundum,1993.0,"['Ad Fundum', 'Ad fundum']"
56172,TC 2000,1993.0,['TC 2000']
80794,滅門慘案之孽殺,1993.0,"['滅門慘案之孽殺', 'Daughter of Darkness']"
25684,American Ninja 5: O Pequeno Ninja,1993.0,['American Ninja 5']
10438,Beethoven 2,1993.0,"[""Beethoven's 2nd""]"
78306,Sarı Zeybek,1993.0,['Sarı Zeybek']
253935,Emmanuelle au 7ème ciel,1993.0,"['Emmanuelle au 7ème ciel', 'Emmanuelle VII']"
6075,O Pagamento Final,1993.0,"[""Carlito's Way""]"
87517,Skeeter,1993.0,['Skeeter']
317965,La Bionda,1993.0,"['La Bionda', 'The Blonde']"
794743,"Ligaw-Ligawan, Kasal-Kasalan, Bahay-Bahayan",1993.0,"['Ligaw-Ligawan, Kasal-Kasalan, Bahay-Bahayan']"
73759,Shameful Secrets,1993.0,['Shameful Secrets']
79522,O mundo de Ludovic,1993.0,['De wereld van Ludovic']
17653,A Saga de um Herói,1993.0,"['方世玉', 'Iron Tiger']"
114556,Frauds,1993.0,['Frauds']
18857,Crime Story,1993.0,"['Crime Story', '重案組']"
827770,Prateeksha,1993.0,['Prateeksha']
238305,Sangue do meu Sangue,1993.0,['Deadly Relations']
266947,Priveste înainte cu mânie,1993.0,['Priveste înainte cu mânie']
9261,O Banquete de Casamento,1993.0,"['The Wedding Banquet', '囍宴']"
32049,Operação Kickbox 2 - Vencer ou Vencer,1993.0,['Best of the Best 2']
328206,La guagua aérea,1993.0,"['La guagua aérea', 'The Airbus']"
517064,The Village,1993.0,['The Village']
260448,Escrito nas Estrelas,1993.0,['Younger and Younger']
72016,Fatal Fury 2: O Desafio de Krauser,1993.0,"['Fatal Fury 2: The New Battle', 'バトルファイターズ 餓狼伝説2']"
10619,Era Uma Vez na China 3,1993.0,"['The Invincible Shaolin', '黃飛鴻之三：獅王爭霸']"
1296944,Grunge Pedal,1993.0,['Grunge Pedal']
70908,Les Marmottes,1993.0,"['Les Marmottes', 'The Groundhogs']"
269945,Mother of the Bride,1993.0,['Mother of the Bride']
300376,Tierärztin Christine,1993.0,['Tierärztin Christine']
695,Short Cuts - Cenas da Vida,1993.0,['Short Cuts']
72557,Os Flintstones: O Casamento de Bam-Bam & Pedrita,1993.0,['I Yabba Dabba Do!']
55144,Lush Life,1993.0,['Lush Life']
233563,The Changeling,1993.0,['The Changeling']
187782,Bedevil,1993.0,['Bedevil']
42580,Um Talento Muito Especial,1993.0,['Life with Mikey']
598498,Yolcu,1993.0,"['The Passenger', 'Yolcu']"
330590,The Eligible Bachelor,1993.0,['The Eligible Bachelor']
24126,Warlock 2: O Armageddon,1993.0,['Warlock: The Armageddon']
65671,Dispara!,1993.0,"['Outrage', '¡Dispara!']"
33539,Era uma Vez na Floresta,1993.0,['Once Upon a Forest']
33519,Amityville 7: A Nova Geração,1993.0,['Amityville: A New Generation']
297191,Praying Mantis,1993.0,['Praying Mantis']
183386,Terminal USA,1993.0,['Terminal USA']
262832,Die Watching,1993.0,['Die Watching']
41587,O Retorno da Maldade,1993.0,"[""Mother's Boys""]"
256748,The Secret Rapture,1993.0,['The Secret Rapture']
977104,The Long Roads,1993.0,['The Long Roads']
14832,The Cement Garden,1993.0,['The Cement Garden']
26408,A Sala de Comando,1993.0,['The War Room']
1356949,Peer Gynt,1993.0,['Peer Gynt']
18731,Garras de Aço,1993.0,"['黃飛鴻之鐵雞鬥蜈蚣', 'Deadly China Hero']"
15797,Esporte Sangrento,1993.0,['Only the Strong']
161444,Sainik,1993.0,['Sainik']
1018592,Paniwalaan Mo,1993.0,['Paniwalaan Mo']
297359,Lethal Extortion,1993.0,['Lethal Extortion']
98993,Silent Victim,1993.0,['Silent Victim']
507102,Formula 3 - I ragazzi dell'autodromo,1993.0,"['Hot Laps', ""Formula 3 - I ragazzi dell'autodromo""]"
1161300,Touring France,1993.0,['Touring France']
197545,Cap Tourmente,1993.0,['Cap Tourmente']
125925,Tala! Det är så mörkt,1993.0,"[""Speak Up! It's So Dark"", 'Tala! Det är så mörkt']"
1161544,Touring Australia,1993.0,['Touring Australia']
10000,La estrategia del caracol,1993.0,"['La estrategia del caracol', ""The Snail's Strategy""]"
41661,A Noite que Nunca Nos Encontramos,1993.0,['The Night We Never Met']
11655,Cronos,1993.0,['Cronos']
57766,Indecent Behavior,1993.0,['Indecent Behavior']
34300,Ernest e As Jóias da Coroa,1993.0,['Ernest Rides Again']
229369,Glädjekällan,1993.0,"['Glädjekällan', 'Spring of Joy']"
65137,Um Pai Fujão,1993.0,['Father Hood']
282138,Joy et Joan chez les pharaons,1993.0,"['Joy and the Pharaohs', 'Joy et Joan chez les pharaons']"
18890,Os Dinossauros Voltaram,1993.0,"[""We're Back! A Dinosaur's Story""]"
343983,Aadmi Khilona Hai,1993.0,['Aadmi Khilona Hai']
728565,Handrigula,1993.0,['Handrigula']
131847,Minha Madrasta é um Terror,1993.0,['Stepmonster']
285354,Virtual Reality,1993.0,['Virtual Reality']
1061222,Bobe Maises,1993.0,"['Bobe Maises', ""Grandmother's Tales""]"
76450,Skinner - O Mutilador,1993.0,['Skinner']
429621,Dwa księżyce,1993.0,"['Dwa księżyce', 'Two Moons']"
65899,Dark Waters,1993.0,['Dark Waters']
203116,Shadowhunter,1993.0,['Shadowhunter']
115831,Amor é Para Sempre,1993.0,['To Dance with the White Dog']
260446,La fine è nota,1993.0,['La fine è nota']
71829,Dirty Weekend,1993.0,['Dirty Weekend']
340969,Encuentro Inesperado,1993.0,['Encuentro Inesperado']
215405,Dragões Ninja,1993.0,['Magic Kid']
1018075,Remember,1993.0,['Remember']
48315,Time Runner,1993.0,['Time Runner']
384399,Family Prayers,1993.0,['Family Prayers']
149933,When Pigs Fly,1993.0,['When Pigs Fly']
25403,Caro Diário,1993.0,"['Caro diario', 'Dear Diary']"
1243160,The Waiter,1993.0,['The Waiter']
57845,Mandroid,1993.0,['Mandroid']
146090,Dr.スランプ アラレちゃん んちゃ!ペンギン村はハレのち晴れ,1993.0,"['Dr.スランプ アラレちゃん んちゃ!ペンギン村はハレのち晴れ', 'Dr. Slump Movie 06']"
158558,La Cavale des fous,1993.0,"['La Cavale des fous', 'Loonies at Large']"
477687,Mrav pešadinac,1993.0,"['The Infantry Ant', 'Mrav pešadinac']"
105697,O Segredo do Bosque Velho,1993.0,"['The Secret of the Old Woods', 'Il segreto del bosco vecchio']"
55448,"Dinheiro, Pra Que Dinheiro?",1993.0,['Money for Nothing']
48706,Josh & S.A.M.,1993.0,['Josh & S.A.M.']
451381,Broken Trust,1993.0,['Broken Trust']
1547705,Šplhající profesor,1993.0,['Šplhající profesor']
37055,Elephant,1993.0,['Elephant']
67630,Bikini Squad,1993.0,['Bikini Squad']
222357,Dracula Rising,1993.0,['Dracula Rising']
20859,Envolvidos com o Perigo,1993.0,['Blown Away']
282904,Love Matters,1993.0,['Love Matters']
288603,Safe,1993.0,['Safe']
37094,Um Dia de Fúria,1993.0,['Falling Down']
298404,省港流鶯,1993.0,"['Sex for Sale', '省港流鶯']"
224194,A Tentação,1993.0,['Treacherous']
54817,The Harvest,1993.0,['The Harvest']
619098,Veerta,1993.0,['Veerta']
76264,Bopha! À Flor da Pele,1993.0,['Bopha!']
16327,Hercules Returns,1993.0,['Hercules Returns']
159655,Parampara,1993.0,['Parampara']
508401,Dugo ng Panday,1993.0,['Dugo ng Panday']
1095223,Gunaah,1993.0,['Gunaah']
126816,Assédio Mortal,1993.0,['I Can Make You Love Me']
56583,Alguém Para Dividir os Sonhos,1993.0,['The Saint of Fort Washington']
1227843,103 Degrees,1993.0,['103 Degrees']
651234,Stroke,1993.0,['Stroke']
154675,Private Wars,1993.0,['Private Wars']
1546826,Něco lehčího,1993.0,['Něco lehčího']
1099988,Badi Bahen,1993.0,['Badi Bahen']
64044,Мушкетеры 20 лет спустя,1993.0,"['Мушкетеры 20 лет спустя', 'Musketeers 20 Years Later']"
376655,Jedna kočka za druhou,1993.0,"['Jedna kočka za druhou', 'Paper Sleeve']"
1026482,Killer Rules,1993.0,['Killer Rules']
115227,Terror 2000 - Intensivstation Deutschland,1993.0,"['Terror 2000 - Intensivstation Deutschland', 'Terror 2000']"
39915,A Serpente Verde,1993.0,"['Green Snake', '青蛇']"
19371,Mr. Nanny: Uma Babá de Peso,1993.0,['Mr. Nanny']
109560,New York Undercover Cop,1993.0,['New York Undercover Cop']
18551,A Força de um Passado,1993.0,['Flesh and Bone']
19754,Amy Fisher: A Ninfeta Assassina,1993.0,['The Amy Fisher Story']
17803,Meia Noite e Um,1993.0,['12:01']
213646,擋不住的瘋情,1993.0,"['擋不住的瘋情', ""Can't Stop My Crazy Love for You""]"
52713,Infelizmente Para Mim,1993.0,"['Oh, Woe Is Me', 'Hélas pour moi']"
727594,Miracle Child,1993.0,['Miracle Child']
266066,Return of the Roller Blade Seven,1993.0,['Return of the Roller Blade Seven']
71037,La Florida,1993.0,['La Florida']
2298,Der Kinoerzähler,1993.0,"['Der Kinoerzähler', 'The Film Narrator']"
115470,La madre muerta,1993.0,"['La madre muerta', 'The Dead Mother']"
426626,Hidden Obsession,1993.0,['Hidden Obsession']
10942,Babylon 5: The Gathering,1993.0,['Babylon 5: The Gathering']
4782,A Maldição da Selva,1993.0,['Heart of Darkness']
311382,Stiffelio - The Met,1993.0,['Stiffelio - The Met']
52316,O Grande Desafio do Leão Chinês,1993.0,"['Once Upon a Time in China 4', '黃飛鴻之四：王者之風']"
76181,U.F.O. The Movie,1993.0,['U.F.O. The Movie']
340445,Sardar,1993.0,['Sardar']
220768,Call Of The Wild,1993.0,['Call Of The Wild']
273040,Taking the Heat,1993.0,['Taking the Heat']
400208,Ikaw Lang,1993.0,['Ikaw Lang']
1486621,Montana Crossroads,1993.0,['Montana Crossroads']
44581,Brandbilen som försvann,1993.0,"['Brandbilen som försvann', 'The Fire Engine That Disappeared']"
52981,Desert Passion,1993.0,['Desert Passion']
204569,Telling Secrets,1993.0,['Telling Secrets']
156684,Mannen maken plannen,1993.0,"['A Man Needs a Plan', 'Mannen maken plannen']"
169594,The Nostradamus Kid,1993.0,['The Nostradamus Kid']
705538,Camp Christmas,1993.0,['Camp Christmas']
199351,Down Among the Big Boys,1993.0,['Down Among the Big Boys']
41648,Aconteceu na Primavera,1993.0,['Fiorile']
194147,"Moi Ivan, toi Abraham",1993.0,"['Moi Ivan, toi Abraham', 'Ivan and Abraham']"
402199,Pétain,1993.0,['Pétain']
55157,射鵰英雄傳之東成西就,1993.0,"['The Eagle Shooting Heroes', '射鵰英雄傳之東成西就']"
299113,Le parfum d'Emmanuelle,1993.0,"[""Le parfum d'Emmanuelle""]"
27885,Uma Garota Muito Especial,1993.0,['Just One of the Girls']
261357,Um Olhar na Escuridão,1993.0,['They']
67595,The Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom,1993.0,['The Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom']
29693,Psycho Cop 2: O Retorno Maldito,1993.0,['Psycho Cop Returns']
501440,Dunkin Donato,1993.0,['Dunkin Donato']
58710,Almost Blue,1993.0,['Almost Blue']
198438,Broken Highway,1993.0,['Broken Highway']
269239,Zobani,1993.0,['Zobani']
691084,Kalle och änglarna,1993.0,"['Kalle och änglarna', 'Kalle and the Angels']"
68806,La scorta,1993.0,"['The Bodyguards', 'La scorta']"
45278,Yu Yu Hakusho: O Rapto de Koenma,1993.0,"['幽☆遊☆白書', 'Yû yû hakusho: The golden seal']"
379352,Don't Leave Me This Way,1993.0,"[""Don't Leave Me This Way""]"
1552982,Navštívení,1993.0,['Navštívení']
244446,The Satan Killer,1993.0,['The Satan Killer']
269736,危情,1993.0,"['Fatal Love', '危情']"
1546975,Friends of Gilda,1993.0,['Friends of Gilda']
495942,Gunsmoke: A Longa Cavalgada,1993.0,['Gunsmoke: The Long Ride']
55505,Kickboxer: Combate Decisivo,1993.0,['To Be the Best']
76190,ルパン三世 ルパン暗殺指令,1993.0,"['Lupin The 3rd: Voyage to Danger', 'ルパン三世 ルパン暗殺指令']"
1198695,Angustia fatal,1993.0,['Angustia fatal']
291901,Grossesse nerveuse,1993.0,"['False Pregnancy', 'Grossesse nerveuse']"
20333,The Last Outlaw,1993.0,['The Last Outlaw']
322799,Cooperstown,1993.0,['Cooperstown']
196949,Abissinia,1993.0,['Abissinia']
375577,Wielka wsypa,1993.0,"['The Great Give-Away', 'Wielka wsypa']"
966172,Nocne ptaki,1993.0,['Nocne ptaki']
134463,"L'Arbre, le Maire et la Médiathèque",1993.0,"['The Tree, the Mayor and the Mediatheque', ""L'Arbre, le Maire et la Médiathèque""]"
730768,Podozrenie,1993.0,['Podozrenie']
3042,Frankenstein A Verdadeira História,1993.0,['Frankenstein']
293346,Squanderers,1993.0,['Squanderers']
9516,Perigo Para a Sociedade,1993.0,['Menace II Society']
214884,Betrayal of the Dove,1993.0,['Betrayal of the Dove']
1485321,Love Hurts,1993.0,['Love Hurts']
174712,遠い海から来たクー,1993.0,"['Coo of the Far Seas', '遠い海から来たクー']"
804438,Cinemateca Brasileira,1993.0,['Cinemateca Brasileira']
103989,The Last Border,1993.0,['The Last Border']
439980,Shattered Trust: The Shari Karney Story,1993.0,['Shattered Trust: The Shari Karney Story']
302928,Shatranj,1993.0,['Shatranj']
239197,Kattabomman,1993.0,['Kattabomman']
1096743,Peter Steiners Theaterstadl - Ein Millionär im Haus,1993.0,['Peter Steiners Theaterstadl - Ein Millionär im Haus']
29681,Coelhinhas de Praia,1993.0,"[""Buford's Beach Bunnies""]"
53008,Justinien Trouvé ou le bâtard de Dieu,1993.0,"[""Justinien Trouve, or God's Bastard"", 'Justinien Trouvé ou le bâtard de Dieu']"
38749,Dias Amargos,1993.0,['Jack the Bear']
481135,Phool,1993.0,['Phool']
108021,Uma Mulher Perigosa,1993.0,['A Dangerous Woman']
916815,Shabnam,1993.0,['Shabnam']
151058,Spenser: Ceremony,1993.0,['Spenser: Ceremony']
353694,Tryst Haunt,1993.0,['Tryst Haunt']
321601,Deadly Exposure,1993.0,['Deadly Exposure']
447548,La intrusa,1993.0,['La intrusa']
24527,O Desafio Final,1993.0,['Undefeatable']
289976,Ikaw,1993.0,['Ikaw']
632630,Venerdì nero,1993.0,"['Venerdì nero', 'Dark Friday']"
885900,Stelle di Cartone,1993.0,['Stelle di Cartone']
793572,Humanda Ka Mayor! Bahala Na Ang Diyos,1993.0,['Humanda Ka Mayor! Bahala Na Ang Diyos']
169656,Gorila se kupa u podne,1993.0,"['Gorila se kupa u podne', 'Gorilla Bathes at Noon']"
569720,American Sweethearts,1993.0,['American Sweethearts']
47105,Latcho Drom,1993.0,"['Safe Journey', 'Latcho Drom']"
110093,A Próxima Vítima,1993.0,['Donato and Daughter']
153555,Porgy and Bess,1993.0,['Porgy and Bess']
609135,Høstens første bilde,1993.0,['Høstens første bilde']
198019,Justiz,1993.0,"['Justice', 'Justiz']"
274471,Goldfish,1993.0,['Goldfish']
254168,Supernova,1993.0,['Supernova']
38955,"Police Story 3, Parte 2: Policial Acima de Tudo",1993.0,"['超級計劃', 'Once a Cop']"
950527,The Man with Three Wives,1993.0,['The Man with Three Wives']
624274,Rosenbaum - Målbrott,1993.0,['Rosenbaum - Målbrott']
144020,Miracle on Interstate 880,1993.0,['Miracle on Interstate 880']
34024,King of the Hill,1993.0,['King of the Hill']
534121,Modrý pták,1993.0,['Modrý pták']
35610,Projeto Filadélfia II,1993.0,['Philadelphia Experiment II']
544880,Kino,1993.0,"['Kino', 'Kino: The Legend of the Black Priest']"
58389,Telegrafisten,1993.0,"['Telegrafisten', 'The Telegraphist']"
41880,Daniel,1993.0,['Daniel']
20435,O Trem da Morte,1993.0,['Death Train']
403056,Prinzenbad,1993.0,['Prinzenbad']
165076,Os Dois Lados da Fama,1993.0,['Gumrah']
278305,Sandman,1993.0,['Sandman']
83203,Trilha Errada,1993.0,['Trail Mix-Up']
78980,Kovil Kaalai,1993.0,['Kovil Kaalai']
267314,O Lobo do Mar,1993.0,['The Sea Wolf']
1553215,Případ Auffenberg,1993.0,['Případ Auffenberg']
651617,Isaak,1993.0,['Isaak']
331549,Os Crimes da Viúva Negra,1993.0,['Black Widow Murders: The Blanche Taylor Moore Story']
27892,Dark Universe,1993.0,['Dark Universe']
161439,Ashaant,1993.0,['Ashaant']
289595,Me and Veronica,1993.0,['Me and Veronica']
10852,Zhang: O Bárbaro,1993.0,"['Kung Fu Master', '倚天屠龍記之魔教教主']"
74199,Šakalí léta,1993.0,"['Big Beat', 'Šakalí léta']"
161186,Miroslava,1993.0,['Miroslava']
66005,Marie,1993.0,['Marie']
338393,Fade to Black,1993.0,['Fade to Black']
77041,Amongst Friends,1993.0,['Amongst Friends']
303645,L'homme au double visage,1993.0,"[""L'homme au double visage""]"
295517,Sunset Strip,1993.0,['Sunset Strip']
1037057,MOTV (My Own TV),1993.0,['MOTV (My Own TV)']
225451,Little Red Riding Hood Saves the Big Bad Wolf,1993.0,['Little Red Riding Hood Saves the Big Bad Wolf']
137736,Segredos da Noite,1993.0,['Sins of the Night']
319401,Rage,1993.0,['Rage']
369450,Desperate Rescue: The Cathy Mahone Story,1993.0,['Desperate Rescue: The Cathy Mahone Story']
132109,Murder of Innocence,1993.0,['Murder of Innocence']
84046,Konec básníků v Čechách...,1993.0,['Konec básníků v Čechách...']
9272,O Anjo Malvado,1993.0,['The Good Son']
112969,Dupla Fatal,1993.0,['Slaughter of the Innocents']
555689,Pops,1993.0,['Pops']
461879,A Foreign Field,1993.0,['A Foreign Field']
1210766,Tri stromy,1993.0,['Tri stromy']
327933,Brutal Fury,1993.0,['Brutal Fury']
1168321,On the Town,1993.0,['On the Town']
653253,Rubdown,1993.0,['Rubdown']
395743,Saan Ka Man Naroroon,1993.0,"['Wherever You Are', 'Saan Ka Man Naroroon']"
25384,白髮魔女2,1993.0,"['Jiang-Hu: Between Love and Glory 2', '白髮魔女2']"
83024,Prison Heat,1993.0,['Prison Heat']
11244,O Homem Meteoro,1993.0,['The Meteor Man']
55067,Sweet Killing,1993.0,['Sweet Killing']
25925,Who's the Man?,1993.0,"[""Who's the Man?""]"
216372,Janka - Orły i Wilki,1993.0,['Janka - Orły i Wilki']
134629,¡Semos peligrosos! (Uséase Makinavaja 2),1993.0,['¡Semos peligrosos! (Uséase Makinavaja 2)']
769478,Woman on the Ledge,1993.0,['Woman on the Ledge']
25706,O Esmagador - Um Romance Atrapalhado,1993.0,['Brain Smasher... A Love Story']
102501,Tres palabras,1993.0,['Tres palabras']
297058,大鬧廣昌隆,1993.0,"['大鬧廣昌隆', 'Finale in Blood']"
