id,titulo,titulos_alternativos
40901,Katana Maidens: Tomoshibi,"['Toji no Miko: Kizamishi Issen no Tomoshibi', 'Tojitomo', '刀使ノ巫女 刻みし一閃の燈火', 'Katana Maidens: Tomoshibi']"
37982,Domestic Girlfriend,"['ドメスティックな彼女', 'Domestic Girlfriend', 'Domestic na Kanojo', 'Dome x Kano', 'Domekano']"
31629,Granblue Fantasy: The Animation,"['Granblue Fantasy The Animation', 'GRANBLUE FANTASY: The Animation', 'GRANBLUE FANTASY The Animation', 'Granblue Fantasy: The Animation']"
49849,Management of a Novice Alchemist,"['Management of a Novice Alchemist', 'Shinmai Renkinjutsushi no Tenpo Keiei', '新米錬金術師の店舗経営']"
60582,So You're Raising a Warrior,"['Cengjing You Yongshi', ""So You're Raising a Warrior"", '용사가 있었는데요', '曾经有勇士', 'There Was a Hero,Yongsa-ga Isseo-neundeyo']"
58822,Possibly the Greatest Alchemist of All Time,"['Possibly the Greatest Alchemist of All Time', 'いずれ最強の錬金術師?', 'Someday Will I Be the Greatest Alchemist?', 'Izure Saikyou no Renkinjutsushi?']"
57513,Fatal Rule,"['Shenyuan Youxi', '深渊游戏动画', '深渊游戏', 'The Abyss Game', 'Fatal Rule', 'Game of Abyss', 'Shen Yuan You Xi']"
56958,The Legend of the Taiyi Sword Immortal,"['Taiyi Jian Xian Chuan', '太一剑仙传', 'Tai Yi Jian Xian Chuan', 'The Legend of the Taiyi Sword Immortal']"
52274,The Tale of Outcasts,"['The Tale of Outcasts', 'Nokemono-tachi no Yoru', 'ノケモノたちの夜']"
51457,Three Thousand Roads,"['Wu Ying Sanqian Dao', '武映三千道', 'Son-In-Law Through The Ages', 'Three Thousand Roads']"
11491,Recorder and Randsell,"['リコーダーとランドセル\u3000ド♪', 'Recorder & Randsell', 'Recorder and Backpack Do', 'Recorder to Randoseru Do♪', 'Recorder and Ransel Do', 'Recorder and Randsell', 'Recorder and Satchel Do', 'Recorder to Randsell', 'Recorder to Ransel Do', 'Recorder and Randsell Do', 'Recorder to Randsell Do']"
9934,The Everyday Tales of a Cat God,"['Nekogami Yaoyorozu', 'The Everyday Tales of a Cat God', '猫神やおよろず', 'Cat God']"
30924,Mikagura School Suite,"['Mikagura Gakuen Kumikyoku', 'Houkago Stride', 'Trashy Innocence', 'After-School Stride', 'Seeing a Sixteen-Day-Old Moon', 'Garakuta Innocence', 'Izayoi Seeing', 'Uchouten Vivace', 'ミカグラ学園組曲', 'Mikagura School Suite', ""Mukiryoku Coup d'Etat"", 'Last Note ft. GUMI', ""A Lethargic Coup d'Etat"", 'Ecstatic Vivace']"
41589,Tokyo Mew Mew New,"['Tokyo Mew Mew New', '東京ミュウミュウ にゅ～♡', 'Tokyo Mew Mew New ♡']"
38302,A Destructive God Sits Next to Me,"['A Destructive God Sits Next to Me', 'Boku no Tonari ni Ankoku Hakaishin ga Imasu.', 'ぼくのとなりに暗黒破壊神がいます。', 'Bokuhaka']"
36407,Wise Man's Grandchild,"[""Wise Man's Grandchild"", '賢者の孫', 'Kenja no Mago', ""Magi's Grandson"", ""Philosopher's Grandson""]"
9624,A Thirty-Year Old's Health and Physical Education,"['30-sai no Hoken Taiiku', '30歳の保健体育', ""A Thirty-Year Old's Health and Physical Education"", 'Sanjuu-sai no Hoken Taiiku']"
45560,Orient,"['オリエント', 'Orient']"
57096,The Eternal Strife,"['Bu Si Bu Mie', '不死不灭', 'The Eternal Strife']"
51706,The Legendary Hero Is Dead!,"['The Hero Is Dead!', 'The Legendary Hero Is Dead!', '勇者が死んだ！', 'Yuusha ga Shinda!']"
34177,Angel's 3Piece!,"['天使の3P！〈スリーピース〉', ""Angel's 3Piece!"", 'Tenshi no 3P', 'Tenshi no 3P!', 'Tenshi no Three Piece!']"
33720,Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer,"['San-pun Chotto de Wakaru!! Girls und Panzer', 'ガールズ&パンツァー 劇場版 3分ちょっとでわかる!! ガールズ&パンツァー', 'Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer', 'Girls und Panzer Movie: Understanding Girls und Panzer in 3 Minutes!!', 'Girls und Panzer der Film Intro']"
39999,Carole & Tuesday: Gus to Roddy no Kaisouroku,"['Carole & Tuesday Recap', 'Carole & Tuesday Episode 12.5', '「キャロル＆チューズデイ」特別編 ~ガスとロディの回想録~', 'Carole & Tuesday: Gus to Roddy no Kaisouroku']"
41688,"Oh, Suddenly Egyptian God","['とーとつにエジプト神', 'Toutotsu ni Egypt Shin', 'Suddenly', 'Oh, Suddenly Egyptian God', 'Oh, Suddenly Eyptian God', 'Egyptian Gods']"
41917,Bureau of Paranormal Investigation,"['Bureau of Paranormal Investigation', 'Min Diao Ju Yi Wen Lu', ""Occult Investigator's Strange Record"", '民调局异闻录']"
9330,Dragon Crisis!,"['Dragon Crisis!', 'ドラゴンクライシス!']"
6303,Perman,"['パーマン', 'Paaman', 'Paman', 'Perman', 'Superkid']"
32262,Love Tyrant,"['Renai Boukun', 'Love Tyrant', 'Love Tyrant (Renai Bokun)', '恋愛暴君']"
31636,Dagashi Kashi,"['Dagashi Kashi', 'Dagashikashi', 'だがしかし']"
38799,Ghost in the Shell: SAC_2045,"['Ghost in the Shell: SAC_2045', 'Koukaku Kidoutai: SAC_2045', 'Ghost in the Shell: Stand Alone Complex 2045', '攻殻機動隊 SAC_2045']"
50760,Teppen—!!!!!!!!!!!!!!! Laughing 'til You Cry,"['てっぺんっ!!!!!!!!!!!!!!!', ""Teppen—!!!!!!!!!!!!!!! Laughing 'til You Cry"", 'Teppen!!!!!!!!!!!!!!!']"
9041,Infinite Stratos,"['IS: Infinite Stratos', 'IS 〈インフィニット・ストラトス〉', 'Infinite Stratos', 'IS']"
59349,Headhunted to Another World: From Salaryman to Big Four!,"['Headhunted to Another World: From Salaryman to Big Four!', 'Salaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi', 'サラリーマンが異世界に行ったら四天王になった話']"
57192,True Beauty,"['Yeosin Gangnim', 'True Beauty', '여신강림', 'Descent of a Goddess']"
53720,PHOENIX: EDEN17,"['PHOENIX: EDEN17', '火の鳥 エデンの宙', 'Hi no Tori: Eden no Sora']"
23605,Ninja Slayer From Animation,"['Ninja Slayer From Animation', 'ニンジャスレイヤー フロムアニメイシヨン']"
39030,Kemono Michi: Rise Up,"['旗揚! けものみち', 'Kemono Michi: Rise Up', 'Hataage! Kemono Michi']"
39456,Are You Lost?,"['Sounan desu ka?', 'ソウナンですか?', 'Are You Lost?']"
43001,Cute Executive Officer,"['Cute Executive Officer', 'Little Girl President', '幼女社長', 'Youjo Shachou']"
19429,Riddle Story of Devil,"['Akuma no Riddle', '悪魔のリドル', 'Riddle Story of Devil']"
50953,"Bastard‼ Heavy Metal, Dark Fantasy","['Bastard!! Ankoku no Hakaishin (ONA)', 'BASTARD!! -暗黒の破壊神-', 'Bastard‼ Heavy Metal, Dark Fantasy']"
34620,YU-NO: A Girl Who Chants Love at the Bound of This World,"['YU-NO: A Girl Who Chants Love at the Bound of This World', 'この世の果てで恋を唄う少女YU-NO', 'Yuno', 'Kono Yo no Hate de Koi wo Utau Shoujo YU-NO', 'YU-NO: A Girl Who Chants Love at the Bound of this World']"
51673,Shaman King: Flowers,"['SHAMAN KING FLOWERS', 'Shaman King: Flowers']"
38835,Umayon,"['うまよん', 'Uma Yon', 'Umayon']"
33046,B-Project: Kodou*Ambitious,"['B-PROJECT～鼓動＊アンビシャス～', 'B-Project', 'B-Project: Kodou*Ambitious']"
41222,Shu,"['Shu', 'Aka', '朱', 'Scarlet', 'Vermilion']"
10156,Sacred Seven,"['Sacred 7', 'Sacred Seven', 'セイクリッドセブン']"
25867,The Rolling Girls,"['The Rolling Girls', 'ローリング☆ガールズ', 'Rolling☆Girls']"
41265,Mars Red,"['MARS RED', 'Mars Red']"
50411,Busted! Darklord.,"['小魔头暴露啦！', 'Xiao Mo Tou Baolu La!', 'Busted! Darklord.']"
59063,Tianting Ban Zhuan Xia,"['天庭板砖侠', 'Tianting Ban Zhuan Xia', 'Heavenly Brick Man', 'Brick of Heaven']"
56285,Ninja Kamui,['Ninja Kamui']
53397,New Saga,"['強くてニューサーガ', 'Tsuyokute New Saga', 'New Saga', 'Be Stronger! New Saga']"
11177,B-Daman Crossfire,"['B-Daman Crossfire', 'クロスファイト ビーダマン', 'Cross Fight Bedaman', 'Cross Fight B-Daman']"
28619,Rampo Kitan: Game of Laplace,"['Rampo Kitan: Game of Laplace', '乱歩奇譚 Game of Laplace', 'Ranpo Kitan: Game of Laplace']"
36124,Junji Ito Collection,"['伊藤潤二「コレクション」', 'Junji Ito Collection', 'Itou Junji: Collection']"
40136,Oda Cinnamon Nobunaga,"['Oda Cinnamon Nobunaga', 'Oda Shinamon Nobunaga', '織田シナモン信長']"
43353,Bear Bear Bear Kuma!,"['Bear Bear Bear Kuma!', 'べあべあべあくまー！']"
48097,Incomparable Demon King,"['Incomparable Demon King', '万界奇缘', 'The Legendary Monster Emperor', 'Wan Jie Qi Yuan']"
59730,I Left My A-Rank Party to Help My Former Students Reach the Dungeon Depths!,"['Aランクパーティを離脱した俺は、元教え子たちと迷宮深部を目指す。', 'A-Rank Party wo Ridatsu shita Ore wa, Moto Oshiego-tachi to Meikyuu Shinbu wo Mezasu.', 'Aparida', 'I Left My A-Rank Party to Help My Former Students Reach the Dungeon Depths!']"
58853,Medaka Kuroiwa is Impervious to My Charms,"['黒岩メダカに私の可愛いが通じない', 'My Charms Are Wasted On Kuroiwa Medaka', 'Kuroiwa Medaka is Proof Against My Cuteness.', 'Medaka Kuroiwa is Impervious to My Charms', 'Medakawa', 'Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai']"
58811,Tougen Anki,"['Tougen Anki', '桃源暗鬼']"
58146,The Dark History of the Reincarnated Villainess,"['The Dark History of the Reincarnated Villainess', 'Tenkuro', '転生悪女の黒歴史', 'Tensei Akujo no Kuro Rekishi', ""The Reincarnated Villainess' Dark History""]"
57891,Loner Life in Another World,"['Hitoribocchi no Isekai Kouryaku', 'ひとりぼっちの異世界攻略', 'Loner Life in Another World', 'Lonely Attack on the Different World']"
52709,Can a Boy-Girl Friendship Survive?,"['Can a Boy-Girl Friendship Survive?', 'Danjoru', '男女の友情は成立する？（いや、しないっ!!）', 'Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!)', 'Can a Boy and Girl Friendship Hold Up? (No', ""It Can't!!)""]"
51837,The Maid I Hired Recently Is Mysterious,"['My Recently Hired Maid is Suspicious', '最近雇ったメイドが怪しい', 'Saikin Yatotta Maid ga Ayashii', 'The Maid I Hired Recently Is Mysterious']"
35298,Ms. Koizumi Loves Ramen Noodles,"['Ms. Koizumi Loves Ramen Noodles', 'Ms. Koizumi Loves Ramen Noodles (Ramen Daisuki Koizumi-san)', 'Ramen Daisuki Koizumi-san', 'ラーメン大好き小泉さん']"
31848,Ojisan and Marshmallow,"['Oji-san to Marshmallow', 'Ojisan and Marshmallow', 'Ojisan And Marshmallow', 'おじさんとマシュマロ', 'Ojisan to Marshmallow']"
38735,7 Seeds,"['7 Seeds', '7SEEDS', 'Seven Seeds']"
39725,I★Chu: Halfway Through the Idol,"['I★Chu: Halfway Through the Idol', 'アイ★チュウ HALFWAY THROUGH THE IDOL']"
10578,C³ - CubexCursedxCurious,"['C3', 'C Cube', 'C³ - CubexCursedxCurious', 'シーキューブ', 'C^3', 'C³']"
50481,Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀,"['Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀', '英雄王、武を極めるため転生す ～そして、世界最強の見習い騎士♀～', 'Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀']"
50582,Reign of the Seven Spellblades,"['Reign of the Seven Spellblades', '七つの魔剣が支配する', 'Nanatsuma', 'Nanatsu no Maken ga Shihai suru']"
56820,Thirty-six Cavalry,"['Sanshiliu Qi', 'Thirty-six Cavalry', '三十六骑']"
55578,4 Cut Hero,"['Si Ge Yongzhe', '四格勇者', '4 Cut Hero']"
54616,I Shall Survive Using Potions!,"['Poukin', 'Potion-danomi de Ikinobimasu!', 'ポーション頼みで生き延びます!', 'I Shall Survive Using Potions!']"
23133,M3: Sono Kuroki Hagane,"['Mortal Metal Memories', 'M3～ソノ黒キ鋼～', 'M3: Sono Kuroki Tetsu', 'M3 The Dark Metal', 'M3: Sono Kuroki Hagane']"
14921,Red Data Girl,"['RDG: Red Data Girl', 'Red Data Girl', 'RDG レッドデータガール', 'RDG']"
28819,My Wife is the Student Council President!,"['My Wife is the Student Council President!', 'おくさまが生徒会長！', 'My Wife is the Student Council President', 'Okusama ga Seitokaichou!', 'Okusama ga Seitokaichô!', 'Oku-sama ga Seito Kaichou!']"
3085,Indian Summer,"['こはるびより', 'Koharubiyori', 'Koharu Biyori', 'Indian Summer']"
7435,Dragon Quest: Great Adventure of Dai,"['Dragon Quest: Great Adventure of Dai', 'Dragon Quest: Dai no Daibouken', 'ドラゴンクエスト ダイの大冒険', 'Dragon Quest Dai no Daiboken']"
40233,The Grand Lord,"['Da Zhu Zai', '大主宰', 'The Grand Lord', 'The Great Ruler']"
37920,"How clumsy you are, Miss Ueno.","['Ueno-san wa Bukiyou', 'How Clumsy You Are, Miss Ueno.', '上野さんは不器用', 'How clumsy you are, Miss Ueno.']"
50575,Face on Lie,"['谎颜', 'Face on Lie', 'Huang Yan']"
15125,Teekyu,"['Teekyuu', 'Teekyu', 'Te-kyu', 'Tekyuu', 'てーきゅう']"
58905,Yoasobi Gurashi!,"['よあそびぐらしっ！', 'Yoasobi Gurashi!']"
57391,Astro Note,"['アストロノオト', 'Astro Note']"
56690,Re:Monster,"['Re:Monster', 'ReMonster']"
55998,The Demon Prince of Momochi House,"['百千さん家のあやかし王子', 'The Demon Prince of Momochi House', 'Momochi-san Chi no Ayakashi Ouji']"
54716,Power of Hope ~Precure Full Bloom~,"[""キボウノチカラ～オトナプリキュア'23～"", 'Power of Hope ~Precure Full Bloom~', ""Kibou no Chikara: Otona Precure '23""]"
53150,Onimusha,"['Onimusha', '鬼武者']"
51893,Mr.,"['ミスター', 'Mr.', 'Mister']"
51212,Immoral Guild,"['Futoku no Guild', '不徳のギルド', 'Guild of Depravity', 'Immoral Guild']"
38297,"Demon Lord, Retry!","['Demon Lord, Retry!', 'Maou-sama, Retry!', '魔王様、リトライ！']"
31452,Norn9,"['Norn 9 Norun+Nonetto', 'Norn 9 Norun+Nonet', 'Norn9: Norn+Nonet', 'NORN9 ノルン+ノネット', 'Norn9']"
37281,What She Fell on Was the Tip of My Dick,"['Joshiochi! 2-kai kara Onnanoko ga... Futtekita!?', 'What She Fell on Was the Tip of My Dick', 'じょしおちっ！～2階から女の子が…降ってきた！？～', 'Joshi Ochi! A Girl Fell from the 2nd Floor', 'Falling Girls! A Girl Comes... Falling from the Second Floor']"
37290,Animation × Paralympic: Who Is Your Hero?,"['アニ×パラ〜あなたのヒーローは誰ですか〜', 'Animation × Paralympic: Who Is Your Hero?', 'Anime x Parasport', 'Ani x Para: Anata no Hero wa Dare desu ka']"
34964,Killing Bites,"['キリングバイツ', 'Bocados Mortales', 'Killing Bites']"
34257,THE IDOLM@STER CINDERELLA GIRLS Theater,"['The Idolmaster Cinderella Girls Gekijou', 'Cinderella Girls Gekijou', 'Cingeki', 'The iDOLM@STER Cinderella Girls Gekijou', 'The Idolm@ster Cinderella Girls Theater', 'THE IDOLM@STER CINDERELLA GIRLS Theater', 'シンデレラガールズ劇場']"
39590,Africa Salaryman,"['アフリカのサラリーマン (TV)', 'African Office Worker (TV)', 'Africa Salaryman', 'Businessman in Africa (TV)', 'Africa no Salaryman (TV)']"
38707,RobiHachi,"['RobiHachi', 'ロビハチ']"
31630,Ace Attorney,"['Phoenix Wright: Ace Attorney', '逆転裁判 ～その「真実」、異議あり！～', 'Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!', 'Ace Attorney']"
21353,Tokyo ESP,"['Tokyo ESP', '東京ESP']"
49556,Love All Play,"['ラブオールプレー', 'Love All Play']"
42568,Let's Make a Mug Too,"[""Let's Make a Mug Too"", 'やくならマグカップも', 'Let’s Make a Mug Too', 'Yakumo', 'Yaku nara Mug Cup mo']"
50441,The Indomitable,"['千从狩', 'Qian Cong Shou', 'The Indomitable']"
28833,Chain Chronicle: The Light of Haecceitas,"['チェインクロニクル～ヘクセイタスの閃〈ひかり〉～', 'Chain Chronicle: Haecceitas no Hikari', 'Chain Chronicle: The Light of Haecceitas']"
37887,Eudemon Quest,"['Eudemon Quest', '幻界王', 'Huan Jie Wang']"
60347,Cat's♥Eye,"['Cats Eye', 'キャッツ❤︎アイ', ""Cat's♥Eye""]"
58912,Lucky,['Lucky']
54835,Quality Assurance in Another World,"['Quality Assurance in Another World', 'Konofuka', 'この世界は不完全すぎる', 'Kono Sekai wa Fukanzen Sugiru']"
53852,Lee's Detective Agency: A Day in Lungmen,"['Li Shi Zhentan Shiwusuo: A Day in Lungmen', '鲤氏侦探事务所', 'リー探偵事務所', ""Lee's Detective Agency: A Day in Lungmen"", 'Lee Tantei Jimusho']"
51293,Eternal Boys,"['Eikyuu Shounen', 'Eternal Boys', '永久少年 Eternal Boys']"
37599,MAGATSU WAHRHEIT,"['MWZ', '禍つヴァールハイト -ZUERST-', 'MAGATSU WAHRHEIT', 'Magatsu Wahrheit: Zuerst']"
34972,Twilight,"['Hakubo', '薄暮', 'Twilight']"
7148,Ladies versus Butlers!,"['Ladies Versus Butlers', 'れでぃ×ばと!', 'Redi x Bato', 'Ladies vs. Butlers!', 'Ladies versus Butlers!']"
10490,Blood-C,"['ブラッドシー', 'Blood-C']"
36266,Magical Girl Site,"['Magical Girl Site', '魔法少女サイト', 'Mahou Shoujo Site']"
41915,The Last Summoner,"['The Last Summoner', 'Zuihou de Zhaohuan Shi', 'Zui Hou De Zhao Huan Shi', '最后的召唤师']"
44524,Harem in the Labyrinth of Another World,"['異世界迷宮でハーレムを', 'Isekai Meikyuu de Harem wo', 'Harem in the Labyrinth of Another World', 'A Harem in a Fantasy World Labyrinth']"
36039,A.I.C.O. Incarnation,"['AICO', 'A.I.C.O. Incarnation', 'A.I.C.O. -Incarnation-']"
10582,Astarotte's Toy EX,"['Lotte no Omocha! EX', 'Lotte no Omocha! OVA', 'アスタロッテのおもちゃ! EX', 'Astarotte no Omocha! OVA', ""Astarotte's Toy EX"", 'Astarotte no Omocha! EX']"
35076,Juni Taisen: Zodiac War,"['12 Taisen', '十二大戦', '12 Wars', 'Juni Taisen: Zodiac War', 'Juuni Taisen']"
10308,Battle Girls: Time Paradox,"['戦国乙女～桃色パラドックス～', 'Battle Girls: Time Paradox', 'Sengoku Otome: Momoiro Paradox']"
35204,The King of Fighters: Destiny,"['Quanhuang Mingyun', '拳皇命运', 'The King of Fighters: Destiny', 'KOF']"
9774,Morita-san wa Mukuchi,"['Moritasan wa Mukuchi', '森田さんは無口', 'Miss Morita is Taciturn', 'Morita-san wa Mukuchi']"
60009,The Mononoke Lecture Logs of Chuzenji-sensei: He Just Solves All the Mysteries,"['The Mononoke Journal by Chuuzenji-sensei', '中禅寺先生物怪講義録\u3000先生が謎を解いてしまうから。', 'Chuuzenji-sensei Mononoke Kougiroku: Sensei ga Nazo wo Hodoite Shimau kara.', 'The Mononoke Lecture Logs of Chuzenji-sensei: He Just Solves All the Mysteries']"
59935,The Gorilla God's Go-To Girl,"['The Young Lady', 'Who Was Blessed by the Gorilla God', 'Gorilla no Kami kara Kago sareta Reijou wa Ouritsu Kishidan de Kawaigarareru', 'Is Adored in the Royal Knight Order', ""The Gorilla God's Go-To Girl"", 'ゴリラの神から加護された令嬢は王立騎士団で可愛がられる']"
54997,The Rich God,"['The Rich God', 'Bu Mie Shen Wang', '不灭神王']"
54028,Turkey! Time to Strike,"['Turkey!', 'Turkey! Time to Strike']"
53787,The Gene of AI,"['AI no Idenshi', 'AIの遺電子', 'The Gene of AI']"
28283,Samurai Warriors,"['戦国無双', 'Sengoku Musou', 'Samurai Warriors', 'Samurai Warriors: Sengoku Musou']"
